file,adv,stop,rear,travel_time,match,remark
20230107_12,101215,,301218,3.1,0,
20230107_12,101286,201289,,7.6,1,
20230107_12,101288,201292,,6.4,1,
20230107_12,101342,201350,,7.8,0,
20230107_12,101343,201348,,4.8,1,
20230107_12,101343,201352,,8.8,0,
20230107_12,101346,201349,,4.1,1,
20230107_12,101347,201352,,6,1,
20230107_12,101390,201393,,4.9,1,
20230107_12,101390,201394,,10.3,0,
20230107_12,101392,201394,,6.1,1,
20230107_12,101489,,301494,4.9,1,updated
20230107_13,100002,200006,,8.8,1,updated
20230107_13,100036,200037,,4.1,1,
20230107_13,100083,200085,,3.6,1,
20230107_13,100083,200087,,12.2,0,
20230107_13,100086,200087,,6.6,1,
20230107_13,100147,200148,,4.5,1,
20230107_13,100190,,300192,11.4,0,
20230107_13,100190,200191,,4,1,
20230107_13,100343,200345,,5.2,1,updated
20230107_13,100344,200347,,8.6,1,
20230107_13,100461,200462,,8.1,1,
20230107_13,100508,200509,,6,1,
20230107_13,100548,200552,,4.4,1,
20230107_13,100548,200557,,12,0,
20230107_13,100549,200556,,6.8,0,
20230107_13,100549,200554,,4.4,1,
20230107_13,100550,200553,,3.9,1,
20230107_13,100551,200556,,4.3,1,
20230107_13,100555,200557,,5.9,1,
20230107_13,100584,200587,,5.1,1,
20230107_13,100584,200590,,12.7,0,
20230107_13,100585,200589,,5.5,0,
20230107_13,100586,200589,,3.4,0,
20230107_13,100588,200590,,6.3,1,
20230107_13,100690,200694,,3.3,0,
20230107_13,100690,200697,,5,0,
20230107_13,100690,200699,,11.1,0,
20230107_13,100691,200696,,4.2,1,
20230107_13,100695,200699,,6.5,0,
20230107_13,100745,200752,,5.1,0,
20230107_13,100745,200758,,10,0,
20230107_13,100745,200754,,6.9,0,
20230107_13,100747,200755,,6.6,0,
20230107_13,100749,200752,,2.7,0,
20230107_13,100749,200754,,4.5,0,
20230107_13,100749,200758,,7.6,0,
20230107_13,100750,200755,,3.5,0,
20230107_13,100753,200762,,11.7,0,
20230107_13,100753,200758,,4.8,0,
20230107_13,100757,,300759,3.5,0,
20230107_13,100757,,300764,12.7,0,
20230107_13,100757,200761,,8,1,updated
20230107_13,100819,200826,,4.3,1,
20230107_13,100820,200830,,7.8,0,
20230107_13,100820,200825,,4.1,0,
20230107_13,100821,200832,,8.6,0,
20230107_13,100821,200828,,3.8,0,
20230107_13,100823,200832,,6.5,0,
20230107_13,100824,200830,,4.1,0,
20230107_13,100827,200832,,5.5,0,
20230107_13,101004,201006,,5.1,1,
20230107_13,101007,201008,,7.4,1,
20230107_13,101059,201063,,10,0,
20230107_13,101059,201062,,4.8,1,
20230107_13,101061,201063,,5.5,1,
20230107_13,101112,201118,,12.8,0,
20230107_13,101112,201116,,6,1,
20230107_13,101115,201118,,7.2,1,updated
20230107_13,101144,201147,,4.2,1,
20230107_13,101145,201148,,4.9,0,
20230107_13,101146,201148,,3.3,0,
20230107_13,101193,201196,,4.9,1,updated
20230107_13,101193,201197,,6.9,0,
20230107_13,101195,201199,,6.3,1,updated
20230107_13,101241,201247,,11.8,0,
20230107_13,101241,201245,,5.3,0,
20230107_13,101241,201246,,8,0,
20230107_13,101243,201247,,8.9,0,
20230107_13,101243,201246,,5.1,0,
20230107_13,101293,201295,,4.6,1,
20230107_13,101294,201296,,4.1,1,
20230107_13,101316,201323,,5,0,
20230107_13,101318,201322,,4.2,1,
20230107_13,101317,201323,,4.4,0,
20230107_13,101320,,301328,9.2,0,
20230107_13,101321,,301328,7.3,0,
20230107_13,101324,,301328,6,0,
20230107_13,101325,,301328,4.9,0,
20230107_13,101326,201330,,7.1,1,
20230107_13,101372,201375,,7.3,0,
20230107_13,101373,201375,,4,1,updated
20230107_13,101398,201399,,5.3,1,
20230107_13,101459,201461,,4.1,1,
20230107_14,100042,200043,,4.8,1,
20230107_14,100197,200199,,3.9,1,
20230107_14,100312,200314,,4.6,0,
20230107_14,100312,200315,,6,0,
20230107_14,100364,200365,,6.7,1,
20230107_14,100382,200383,,6.3,1,
20230107_14,100419,200421,,7.5,1,
20230107_14,100461,200462,,4.5,1,
20230107_14,100463,200464,,9,1,
20230107_14,100489,200494,,5.6,1,
20230107_14,100490,200495,,10.8,0,
20230107_14,100490,200493,,4.3,1,
20230107_14,100492,200495,,6.5,1,
20230107_14,100545,200548,,5.3,1,
20230107_14,100594,200595,,6.4,1,
20230107_14,100625,200626,,6.9,1,
20230107_14,100676,200678,,4.1,1,
20230107_14,100677,200680,,4.8,1,
20230107_14,100677,200681,,11,0,
20230107_14,100679,200681,,7,1,
20230107_14,100895,200897,,4.1,1,
20230107_14,100896,200898,,3.9,1,
20230107_14,100950,200955,,12.4,0,
20230107_14,100950,200952,,4.9,1,
20230107_14,100953,200955,,7.2,1,
20230107_14,101208,201209,,5.8,1,
20230107_14,101311,201313,,4,1,
20230107_14,101380,201391,,9.3,0,
20230107_14,101380,201390,,7.3,0,
20230107_14,101380,201388,,5.5,0,
20230107_14,101380,201392,,10.5,0,
20230107_14,101382,201392,,8.1,0,
20230107_14,101382,201390,,4.9,0,
20230107_14,101382,201388,,3.1,0,
20230107_14,101382,201391,,6.9,0,
20230107_14,101387,201392,,6,0,
20230107_14,101387,201391,,4.8,0,
20230107_14,101387,201390,,2.8,0,
20230107_14,101465,201466,,4,1,
20230107_14,101486,,301487,7,1,
20230107_15,100000,200002,,7.1,1,updated
20230107_15,100106,,300107,3.6,1,
20230107_15,100142,200145,,8.3,1,
20230107_15,100144,200146,,8.6,1,
20230107_15,100199,200202,,5.2,1,updated
20230107_15,100201,200203,,8.2,1,
20230107_15,100308,200314,,8.8,0,
20230107_15,100308,200311,,4.6,1,
20230107_15,100310,200314,,5.8,1,
20230107_15,100312,,300318,8.7,0,
20230107_15,100312,,300317,5.7,1,updated
20230107_15,100382,200385,,10.7,0,
20230107_15,100382,200384,,4.9,1,
20230107_15,100383,200385,,7.2,1,
20230107_15,100483,200486,,6.5,0,
20230107_15,100483,200485,,5.2,1,
20230107_15,100484,200486,,5.3,1,
20230107_15,100484,200485,,4,0,
20230107_15,100576,200577,,4.6,1,
20230107_15,100615,200617,,6.3,1,
20230107_15,100616,200618,,7.4,1,
20230107_15,100656,,300660,11.5,0,
20230107_15,100656,200657,,3.7,1,updated
20230107_15,100658,,300660,5.8,1,updated
20230107_15,100755,200760,,6.2,0,updated
20230107_15,100755,200761,,8.3,0,
20230107_15,100755,200762,,11,0,
20230107_15,100757,200761,,6.1,0,updated
20230107_15,100757,200762,,8.8,0,
20230107_15,100757,200760,,4,0,
20230107_15,100759,200761,,2.8,0,
20230107_15,100759,200762,,5.5,0,updated
20230107_15,100802,200803,,4,1,
20230107_15,100804,200806,,7,1,
20230107_15,100950,200954,,4.8,1,
20230107_15,100950,200955,,7.1,0,
20230107_15,100952,200954,,2.8,0,
20230107_15,100952,200955,,5.1,1,
20230107_15,101053,201060,,8.1,0,
20230107_15,101053,201056,,5,0,
20230107_15,101055,,301062,6.1,0,
20230107_15,101057,201061,,4.3,0,
20230107_15,101058,,301062,2.9,0,
20230107_15,101059,201061,,2.5,0,
20230107_15,101113,201119,,5.9,0,
20230107_15,101113,201117,,3.5,0,
20230107_15,101113,201122,,10.5,0,
20230107_15,101116,201122,,7.8,0,
20230107_15,101116,201119,,3.2,0,
20230107_15,101120,201122,,3.7,0,
20230107_15,101312,201315,,5.8,1,
20230107_15,101341,201342,,3.9,1,
20230107_15,101379,201380,,3.7,1,
20230107_15,101491,201495,,5.4,1,updated
20230107_15,101491,201498,,12.9,0,
20230107_15,101492,201494,,3.9,1,updated
20230107_15,101524,201525,,5.3,1,
20230107_16,100000,,300001,5.3,1,updated
20230107_16,100095,200098,,10.2,0,
20230107_16,100095,200096,,3.9,1,
20230107_16,100097,200098,,5.4,1,
20230107_16,100136,200138,,4.5,1,
20230107_16,100179,200181,,6.1,1,
20230107_16,100182,200183,,9.1,1,
20230107_16,100240,200242,,9.7,1,
20230107_16,100289,200290,,4.3,1,
20230107_16,100325,200326,,4.2,1,
20230107_16,100367,,300369,3.5,1,updated
20230107_16,100368,200370,,5.6,1,
20230107_16,100415,200416,,5.3,0,
20230107_16,100524,200527,,3.5,0,
20230107_16,100641,200645,,4.9,1,
20230107_16,100643,200648,,9.9,0,
20230107_16,100643,200646,,4.6,0,
20230107_16,100678,200679,,4.8,1,
20230107_16,100726,200727,,4.2,1,
20230107_16,100865,200866,,5.4,1,
20230107_16,100883,200885,,4.9,1,
20230107_16,100884,200886,,7,1,
20230107_16,100992,200993,,4.1,1,
20230107_16,101010,201012,,4.4,1,
20230107_16,101096,201097,,7.3,1,
20230107_16,101196,201201,,6.2,1,
20230107_16,101241,201262,,11.4,0,
20230107_16,101241,201249,,4.5,0,
20230107_16,101242,201262,,9.9,0,
20230107_16,101242,201249,,3,0,
20230107_16,101245,201258,,6,0,
20230107_16,101245,201255,,4.3,1,updated
20230107_16,101245,201267,,11.1,0,
20230107_16,101246,201256,,4,0,
20230107_16,101246,201263,,9.7,0,
20230107_16,101246,201252,,2.5,0,
20230107_16,101248,201258,,4.5,1,updated
20230107_16,101248,201255,,2.8,0,
20230107_16,101248,201267,,9.6,0,
20230107_16,101250,201262,,6.4,0,
20230107_16,101254,201263,,6.5,0,
20230107_16,101253,201267,,7.4,1,updated
20230107_16,101257,201262,,3,0,
20230107_16,101370,201372,,4.3,1,
20230107_16,101428,201433,,10.1,0,
20230107_16,101429,201433,,3.7,0,
20230107_16,101430,201433,,2.7,0,
20230107_16,101473,201476,,13,0,
20230107_16,101475,201476,,6.6,1,updated
20230107_17,100091,200098,,5.2,0,
20230107_17,100092,200098,,3.8,0,
20230107_17,100094,200102,,8.9,0,
20230107_17,100094,200101,,4.3,0,
20230107_17,100094,200100,,3.4,0,
20230107_17,100099,200102,,5.7,1,updated
20230107_17,100131,200133,,3.8,0,
20230107_17,100131,200135,,5.1,0,
20230107_17,100132,200134,,4.1,1,
20230107_17,100189,200190,,4.1,1,
20230107_17,100236,200237,,8.2,1,
20230107_17,100392,200394,,6.4,1,
20230107_17,100444,200447,,4.2,1,
20230107_17,100547,200557,,11.5,0,
20230107_17,100547,200551,,4.6,0,
20230107_17,100547,200553,,7.6,0,
20230107_17,100550,200557,,7.3,0,
20230107_17,100550,200553,,3.4,0,
20230107_17,100554,200559,,6.8,1,updated
20230107_17,100637,200638,,9.2,1,
20230107_17,100978,200983,,6,1,updated
20230107_17,101015,201020,,5.8,0,
20230107_17,101016,201019,,4.6,1,updated
20230107_17,101017,201020,,3.9,0,
20230107_17,101065,201066,,4.1,1,
20230107_17,101115,201117,,6,1,
20230107_17,101116,201118,,6.7,1,
20230107_17,101164,,301165,5.2,1,
20230107_17,101197,201198,,6.3,1,updated
20230107_17,101197,201200,,11.6,0,
20230107_17,101303,201304,,5.5,1,
20230107_17,101371,201374,,8.1,0,
20230107_17,101373,201374,,4.3,1,updated
20230107_17,101406,201409,,7.6,1,updated
20230107_17,101448,,301449,7.7,1,
20230107_18,100001,200002,,6.2,1,updated
20230107_18,100157,200159,,4.1,1,
20230107_18,100268,200270,,4.6,1,
20230107_18,100269,200271,,4.1,1,
20230107_18,100331,200335,,4.4,1,
20230107_18,100331,200337,,8.3,0,
20230107_18,100332,200336,,4.5,1,
20230107_18,100334,200337,,5.5,1,
20230107_18,100378,200380,,7,1,
20230107_18,100498,200500,,4.4,0,
20230107_18,100543,200546,,5.8,1,
20230107_18,100543,,300547,9.3,0,
20230107_18,100544,,300547,5.9,1,
20230107_18,100589,200590,,4.9,1,
20230107_18,100591,200592,,7.6,1,
20230107_18,100646,200649,,3.3,0,
20230107_18,100646,200650,,5.3,0,
20230107_18,100646,200652,,10.2,0,
20230107_18,100707,200710,,5.1,1,
20230107_18,100761,200764,,6.5,1,updated
20230107_18,100762,200764,,3.7,0,
20230107_18,100790,200792,,8,1,
20230107_18,100817,200818,,4.4,1,
20230107_18,100857,200860,,6.7,1,
20230107_18,100918,200922,,5.5,1,
20230107_18,100920,200924,,4.5,1,
20230107_18,100921,200923,,4.2,1,
20230107_18,100955,200956,,4.9,1,
20230107_18,101048,201050,,4.3,1,
20230107_18,101049,201051,,6.7,1,
20230107_18,101065,201066,,4.1,1,
20230107_18,101141,201143,,4.5,1,
20230107_18,101144,201145,,8.6,1,
20230107_18,101179,201180,,4,1,
20230107_18,101208,201209,,4.1,1,
20230107_19,100133,200134,,4.6,1,
20230107_19,100232,200236,,8.4,0,
20230107_19,100233,200236,,6.5,0,
20230107_19,100263,200264,,4.3,1,
20230107_19,100283,200284,,6.6,1,
20230107_19,100328,200340,,10.1,0,
20230107_19,100328,200337,,6.2,0,
20230107_19,100328,200334,,4.2,1,updated
20230107_19,100329,200339,,8.6,0,
20230107_19,100329,200335,,3.8,1,updated
20230107_19,100330,200336,,4.6,1,
20230107_19,100331,200340,,7.8,0,
20230107_19,100331,200337,,3.9,1,updated
20230107_19,100332,200339,,5.4,1,updated
20230107_19,100333,200340,,6,1,updated
20230107_19,100438,200440,,5.4,1,updated
20230107_19,100438,,300442,7.9,0,
20230107_19,100439,200441,,5.9,1,
20230107_19,100471,200473,,4.3,1,
20230107_19,100517,200520,,7,1,
20230107_19,100518,200519,,3.9,1,
20230107_19,100552,200553,,4.4,1,
20230107_19,100594,200596,,5.5,1,
20230107_19,100595,200597,,6.3,1,
20230107_19,100652,200655,,8.2,1,
20230107_19,100733,200734,,6.4,1,
20230107_19,100769,200770,,7.8,1,
20230107_19,100892,200894,,5.7,1,
20230107_19,100930,200931,,7.5,1,
20230107_19,100948,200953,,12.1,0,
20230107_19,100948,200951,,4.8,1,
20230107_19,100952,200953,,6.8,1,
20230107_19,101011,201012,,5.2,1,
20230107_19,101077,201078,,4.8,1,
20230107_20,100060,200062,,4.2,1,
20230107_20,100060,200065,,11.3,0,
20230107_20,100061,200064,,5,1,
20230107_20,100063,200065,,6.1,1,
20230107_20,100150,200151,,3.8,1,
20230107_20,100197,200198,,7.5,1,
20230107_20,100226,200227,,3.7,1,
20230107_20,100268,200270,,6.4,1,
20230107_20,100269,,300271,7,1,
20230107_20,100300,200304,,9.7,0,
20230107_20,100300,200301,,4.9,1,updated
20230107_20,100302,200304,,4.8,1,updated
20230107_20,100302,200306,,9.3,0,
20230107_20,100303,200306,,8.2,1,updated
20230107_20,100303,200304,,3.7,0,
20230107_20,100404,200407,,7.2,1,
20230107_20,100405,200406,,5.3,1,
20230107_20,100458,,300459,5.6,1,
20230107_20,100482,200485,,6,0,
20230107_20,100483,200485,,3.9,0,
20230107_20,100624,200626,,6.7,1,
20230107_20,100636,200637,,6.4,1,
20230107_20,100654,200655,,5,1,
20230107_20,100778,200780,,4.2,1,
20230107_20,100823,,300824,4.8,1,
20230107_20,100905,200906,,6.5,1,
20230107_21,100081,200092,,7.1,0,
20230107_21,100083,200089,,3.8,1,
20230107_21,100083,200091,,5.1,0,
20230107_21,100084,200094,,7.1,0,
20230107_21,100084,200090,,4.2,1,
20230107_21,100085,200092,,4.3,1,updated
20230107_21,100086,200089,,2.7,0,
20230107_21,100086,200091,,4,1,
20230107_21,100088,200094,,4.3,1,
20230107_21,100095,200099,,8.2,1,
20230107_21,100115,200116,,5.8,1,
20230107_21,100220,200222,,6.1,1,
20230107_21,100221,200223,,6.2,1,
20230107_21,100279,200282,,6.2,1,
20230107_21,100280,200283,,6.4,1,
20230107_21,100391,200394,,6.2,1,
20230107_21,100433,200434,,4.2,1,
20230107_21,100479,200484,,7.5,0,
20230107_21,100479,200482,,4,1,updated
20230107_21,100479,200483,,5.1,0,
20230107_21,100480,200484,,6.5,0,
20230107_21,100480,200483,,4.1,1,updated
20230107_21,100480,200482,,3,0,
20230107_21,100481,200484,,4.5,1,updated
20230107_21,100499,200500,,5.3,1,
20230107_21,100513,200518,,5.8,1,
20230107_21,100546,200548,,4.5,1,
20230107_21,100547,200549,,3.9,1,
20230107_21,100567,200570,,6.8,1,
20230107_21,100595,,300598,6.3,1,
20230107_21,100620,200621,,3.9,1,
20230107_21,100677,200679,,3.7,1,
20230107_21,100678,200681,,5.1,1,
20230107_21,100724,200726,,4.5,1,
20230107_21,100817,200824,,5.5,0,
20230107_21,100817,200826,,6.5,0,
20230107_21,100817,200821,,3.7,1,updated
20230107_21,100818,200822,,3.8,1,
20230107_21,100818,200829,,11,0,
20230107_21,100819,200824,,3.9,1,updated
20230107_21,100819,200826,,4.9,0,
20230107_21,100820,200826,,4.2,1,updated
20230107_21,100820,200824,,3.2,0,
20230107_21,100823,,300834,10.1,0,
20230107_21,100823,200829,,6.2,1,updated
20230107_22,100026,200030,,6.7,1,
20230107_22,100073,200076,,8.8,1,
20230107_22,100106,200108,,9.1,1,
20230107_22,100137,200140,,7.8,1,
20230107_22,100161,200162,,4.1,1,
20230107_22,100163,200164,,7.6,1,
20230107_22,100189,200192,,5.4,1,
20230107_22,100190,200193,,6.2,1,
20230107_22,100208,200213,,4.1,1,
20230107_22,100209,200219,,4.9,0,
20230107_22,100209,200223,,9.8,0,
20230107_22,100209,200216,,3.9,1,updated
20230107_22,100210,200222,,6.7,0,
20230107_22,100210,200218,,4.2,0,
20230107_22,100211,200216,,3,0,
20230107_22,100211,200219,,4,1,updated
20230107_22,100211,200223,,8.9,0,
20230107_22,100212,200222,,4.9,0,
20230107_22,100214,200222,,4.2,0,
20230107_22,100215,200223,,6,1,updated
20230107_22,100217,200222,,2.8,0,
20230107_22,100261,200276,,8.7,0,
20230107_22,100261,200266,,4,1,updated
20230107_22,100263,200274,,5.6,0,
20230107_22,100263,,300282,11.4,0,
20230107_22,100263,,300280,9.3,0,
20230107_22,100262,200275,,5.7,0,
20230107_22,100264,200276,,5.5,1,updated
20230107_22,100265,200275,,4.4,0,
20230107_22,100267,,300280,7.6,0,
20230107_22,100267,,300282,9.7,0,
20230107_22,100267,200274,,3.9,0,
20230107_22,100268,200275,,2.9,0,
20230107_22,100269,200276,,3.4,0,
20230107_22,100270,,300282,8.1,0,
20230107_22,100270,,300280,6,0,
20230107_22,100374,200385,,9.3,0,
20230107_22,100374,200383,,7.8,0,
20230107_22,100375,200385,,5.9,0,
20230107_22,100375,200383,,4.4,1,updated
20230107_22,100376,200387,,6.2,0,
20230107_22,100376,200384,,4.7,1,updated
20230107_22,100376,200389,,10.3,0,
20230107_22,100378,200383,,2.8,0,
20230107_22,100378,200385,,4.3,1,updated
20230107_22,100379,200388,,8.4,0,
20230107_22,100379,,300386,4.7,0,
20230107_22,100380,200384,,3.1,0,
20230107_22,100380,200389,,8.7,0,
20230107_22,100380,200387,,4.6,1,updated
20230107_22,100381,200388,,6.8,0,
20230107_22,100381,,300386,3.1,0,
20230107_22,100382,200387,,2.8,0,
20230107_22,100382,200389,,6.9,1,updated
20230107_22,100491,,300492,5,1,
20230107_22,100519,,300527,11.5,0,
20230107_22,100519,200528,,12.2,0,
20230107_22,100519,200523,,3.5,0,
20230107_22,100524,,300527,7.9,0,
20230107_22,100524,,300529,12.6,0,
20230107_22,100524,200528,,8.6,0,
20230107_22,100525,200528,,6.6,0,
20230107_22,100525,,300527,5.9,0,
20230107_22,100525,,300529,10.6,0,
20230107_22,100556,200557,,3.3,1,
20230107_22,100558,200562,,3.3,1,
20230107_22,100559,200567,,8.7,1,
20230107_22,100750,200752,,4.5,1,
20230107_22,100751,200753,,4.6,1,
20230107_22,100856,200857,,6.1,1,
20230107_23,100014,200015,,7.7,1,
20230107_23,100057,200058,,6.5,1,
20230107_23,100089,200090,,4.4,1,
20230107_23,100165,200166,,4.4,1,
20230107_23,100167,200168,,6.5,1,
20230107_23,100326,,300327,4.6,1,
20230107_23,100413,200414,,4,1,
20230107_23,100466,200468,,3.9,1,
20230107_23,100467,200470,,7.3,1,
20230115_00,100064,200067,,4.1,1,
20230115_00,100064,200069,,10.7,0,
20230115_00,100065,200068,,7.3,1,
20230115_00,100066,200069,,7.6,1,
20230115_00,100077,200079,,4.1,1,
20230115_00,100078,200081,,3.9,1,
20230115_00,100080,200082,,7.7,1,
20230115_00,100173,200175,,7,1,
20230115_00,100254,200256,,9.1,1,
20230115_00,100310,200311,,7.5,1,
20230115_00,100355,200357,,4.9,1,
20230115_00,100366,200367,,6.5,1,
20230115_00,100402,200403,,7,1,
20230115_00,100427,,300429,5.4,1,
20230115_01,100061,200062,,6.1,1,
20230115_01,100073,200074,,7.4,1,
20230115_01,100153,200154,,7.4,1,
20230115_01,100163,200165,,5.8,1,
20230115_01,100164,200166,,8,1,
20230115_01,100220,200221,,4.9,1,
20230115_01,100257,200258,,6.3,1,
20230115_03,100000,200001,,6.5,1,updated
20230115_03,100047,200048,,7.2,1,
20230115_03,100057,200058,,7.4,1,
20230115_03,100065,200066,,4,1,
20230115_03,100067,200068,,7.3,1,
20230115_03,100091,200092,,3.5,1,
20230115_03,100183,200186,,6,1,
20230115_04,100002,200003,,4.9,0,
20230115_04,100010,200011,,4.5,1,
20230115_04,100024,200025,,4.4,1,
20230115_04,100037,200038,,4,1,
20230115_04,100082,200083,,5.4,1,
20230115_05,100160,200161,,4.6,1,
20230115_06,100063,200064,,4.5,1,
20230115_06,100091,200092,,5.5,1,
20230115_06,100166,200167,,4.5,1,
20230115_06,100166,200168,,11.6,0,
20230115_06,100228,200229,,4,1,
20230115_07,100037,200038,,4.2,1,
20230115_07,100260,200262,,6.2,1,updated
20230115_07,100261,200263,,7.6,1,
20230115_08,100064,200066,,3.3,1,
20230115_08,100065,200068,,5.5,1,
20230115_08,100123,200124,,4.5,1,
20230115_08,100241,200242,,5.2,1,
20230115_08,100314,200317,,4.1,1,
20230115_08,100315,200318,,4.4,1,
20230115_08,100315,200319,,10.3,0,
20230115_08,100316,200319,,7.5,1,
20230115_08,100328,200329,,4.6,1,
20230115_08,100444,200445,,4.9,1,
20230115_08,100464,200466,,4.5,1,
20230115_09,100017,200018,,6,1,updated
20230115_09,100043,200046,,6.2,0,
20230115_09,100044,200046,,3.9,0,
20230115_09,100116,200117,,6.3,0,
20230115_09,100152,200154,,7.7,0,
20230115_09,100179,200180,,8.7,0,
20230115_09,100265,200267,,4.3,0,
20230115_09,100266,200268,,4.5,0,
20230115_09,100465,200466,,3.9,0,
20230115_09,100493,200494,,5.2,0,
20230115_09,100560,200561,,4.5,0,
20230115_10,100079,200080,,6.7,1,
20230115_10,100101,200102,,8,1,
20230115_10,100143,200144,,3.5,1,
20230115_10,100162,200164,,4.8,1,
20230115_10,100165,200166,,8.2,1,
20230115_10,100224,200225,,11.6,0,
20230115_10,100277,200278,,4.3,1,
20230115_10,100297,200298,,7.8,1,
20230115_10,100313,200314,,6.4,1,
20230115_10,100357,200358,,5.9,1,
20230115_10,100380,200381,,7.8,1,
20230115_10,100458,200460,,6.7,1,
20230115_10,100488,200490,,4.6,1,
20230115_10,100489,200493,,10.7,1,
20230115_10,100516,200518,,3.7,1,
20230115_10,100517,200519,,6,1,
20230115_10,100538,200539,,5.2,1,
20230115_10,100735,200736,,4.4,1,
20230115_10,100854,200855,,5,1,
20230115_11,100043,200045,,4.3,1,
20230115_11,100043,200047,,12.1,0,
20230115_11,100046,200047,,7.6,1,
20230115_11,100229,200232,,7.7,1,
20230115_11,100346,200350,,4.4,1,
20230115_11,100346,200351,,6.4,0,
20230115_11,100348,200351,,4.4,1,
20230115_11,100352,200356,,7.8,1,
20230115_11,100427,200428,,6.6,1,
20230115_11,100523,200524,,4.5,1,
20230115_11,100555,200556,,6.9,1,
20230115_11,100689,200690,,6.3,1,
20230115_11,100738,200741,,4.2,1,
20230115_11,100776,200777,,7.7,1,
20230115_12,100057,200059,,4.3,1,
20230115_12,100058,200060,,6.6,1,
20230115_12,100247,,300249,9.2,1,
20230115_12,100407,200409,,5.4,1,
20230115_12,100478,200481,,6.7,1,
20230115_12,100533,200535,,4.3,1,
20230115_12,100534,200536,,4.8,1,
20230115_12,100570,200572,,4,1,
20230115_12,100570,200573,,5.7,0,
20230115_12,100571,200572,,2.8,0,
20230115_12,100571,200573,,4.5,1,
20230115_12,100630,200631,,6.7,1,
